"","mpa","CT.sp.assessed","housing & urban dvlpt","commercial & industrial dvlpt","tourism & recreation dvlpt","crops","livestock farming","oil & gas production","roads & rail","shipping","recreational activities","work disturbance","invasive intoduction","domestic waste water","agricultural effluent","excess energy","seine","trawl","gillnet","longline","pole.line","jigger","trap","pot","dredge","bivalve_production","crustaceans_production","marine_fish_general_production","salmon_production","shrimp_production","tuna_production","tot.sp"
"506","10430",11,0,0,0.497758985200846,0,0,0,0,0,0.248879492600423,0,0,1.25864472024955,2.20262826043672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"507","10440",1,0,0,0,0,0,0,0,0,0,0,0,0,0.530895334174023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"508","10460",247,0,0,12.7771670190275,0,0,0,0,0.283111422564821,4.40591966173362,0,0,7.07904692374063,7.07904692374063,0.419929584978129,1.89342560553633,0,0,0,0.318654923939151,0,0,0,0,2.25562762304464,0,0,0,0,0,647
"509","10461",247,0,0,9.24811839323467,0,0,0,0,0.932492408315814,3.18900634249471,0,0,3.29063516293887,3.29063516293887,0.426651018884029,0,0,0,0,0,0,0,0,0,2.06943914536436,0,0,0,0,0,647
"510","10462",265,0,0,2.79475687103594,0,0,0,0,0.313010978743284,1.97276955602537,0,0,0.281276962899051,0.34618703126037,1.2746185852982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733
"511","10465",190,0,0,17.1105285412262,0,0,0,0,1.53293622985284,5.92287526427061,0,0,6.42490210393575,6.06796309816155,0.470927131121306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
"512","10468",209,0,0,0,0,0,0,0,0,0,0,0,1.01546425964027,0.959049578549147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511
"85","1047",520,0,0,70.3594080338266,0,0,0,0,47.9055127306704,41.1331923890063,0,0,89.9223468507334,89.2306364903431,9.78342046303211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399
"513","10498",139,0,0,2.48761099365751,0,0,0,0,0,1.24380549682875,0,0,1.90250215703192,1.90250215703192,0.197482129520964,2.37508650519031,0,0,0,0,0,0,0,0,0,0,0,1.25356750823271,0,0,299
"514","10529",47,0,0,0,0,0,0,0,0,0,0,0,0.508528572376717,0.339019048251145,0,4.22595155709343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
"515","10538",1395,0,0,0,0,0,0,0,249.877715487036,0,0,0,182.237472622287,184.927324616712,5.43571962018564,0,0,0,37.0742643624475,0,0,0,0,0,0,0,0,0,0,0,3336
"516","10539",997,0,0,200.028752642706,0,0,0,0,177.135015183368,166.543763213531,0,0,234.057542974713,242.128492732462,8.13912301290942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310
"517","10547",17,0,0,0,0,0,0,0,4.7961924783929,1.69894291754757,0,0,4.79757085020243,3.83805668016194,4.81062626693695,0,0,0,0,0,0,1.90815450643777,2.54420600858369,0,0,0,0,0,0,0,26
"518","10548",62,0,0,0.666892177589852,0,0,0,0,7.96893249240832,4.66824524312896,0,0,6.00119466383487,5.00099555319573,5.7042569081404,6.69238754325259,20.3201572847682,0,12.9864549276039,0,0,5.50042918454936,15.5845493562232,0,0,0,0,0,0,0,101
"519","10557",126,0,0,10.7581395348837,1.80516143447659,0.902580717238297,0,0,1.93552908199019,5.02046511627907,0,0,19.0230304639278,25.6810911263025,2.55734556705431,0,20.8725165562914,0,0,0,0,2.53648068669528,3.21287553648069,0,0,0,0,0,0,0,180
"520","10561",35,0,0,1.93801268498943,0.675678695117864,0,0,0,0,3.23002114164905,0,0,6.1375854516493,4.09172363443287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"521","10564",357,1.52825806451613,1.43070967741935,68.5548414376321,7.21528320858005,2.70573120321752,0.519902518277823,0.016258064516129,17.333566923616,28.9086680761099,0.155970755483347,0,60.4098360655738,61.3392181588903,2.41800917529073,0,7.05711920529801,0,0,0,0,0,0,0,0,0,0,0,3.25714285714286,0,809
"522","10565",343,10.9507096774194,10.392,33.9568710359408,0,0,0,0.111741935483871,0,13.9822410147992,0,0,48.5264485298998,50.7321961903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
"523","10574",422,41.2304516129032,38.9398709677419,86.1483298097252,0,0,0,0.654451612903226,29.5858444288718,44.5855391120507,0,0,84.8838521271653,86.6340346452512,2.86194388136136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921
"86","1064",339,38.7886451612903,36.7994838709677,66.2974207188161,1.45592671209921,0.485308904033069,3.73030056864338,0.497290322580645,21.7431674842327,27.7063847780127,1.39886271324127,0,52.8389858631446,51.8782770292693,6.55755894590846,39.2508650519031,96.2727649006623,0,0,0,0,16.068669527897,38.5648068669528,0,0,0,0,0,0,0,714
"87","1065",363,0,0,62.4527695560254,1.95732320411127,0.733996201541727,0,0,17.9962625554777,24.8209725158562,0,0,57.6518218623482,59.5420455299662,3.99765283260429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794
"1984","106713",150,0,0,6.39188160676533,1.2193051055748,0.609652552787398,0,0,0,3.19594080338266,0,0,16.0396893874029,21.1432269197584,0,0,0,0,0,0,0,0,0,0,3.41281953452881,0,0,0,0,0,234
"1985","106722",132,0,0,13.5712473572939,0.696793654340297,0.696793654340297,0,0,1.91485634197617,6.78562367864693,0,0,18.2106590562156,24.584389725891,2.04523631708098,0,26.1177566225166,0,0,0,0,0,0,0,0,0,0,0,0,0,187
"1986","106741",205,0,0,8.67873150105708,0,0,0,0,3.05909834150899,6.79205073995772,0,0,14.0074334638614,13.0736045662707,1.10786301077563,0,10.3348509933775,0,0,0,0,0,0,0,0,0,1.77272727272727,0,0,0,374
"1987","106786",15,0,0,0.99830866807611,0.527985699921796,0.263992849960898,0,0,0,0.33276955602537,0,0,5.69416605827305,8.54124908740957,0.716526192254348,0,0.628311258278146,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1988","106787",14,0,0,0.665708245243129,0.261646743380628,0.261646743380628,0,0,0,0.221902748414376,0,0,2.89871905488817,4.63795048782107,0.293502613890963,0,0.275662251655629,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1989","106788",16,0,0,1.28778012684989,0.329572114847503,0.164786057423752,0,0,0,0.429260042283298,0,0,3.96548748921484,6.60914581535807,0.388136135708951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"1990","106790",8,0,0,0.28338266384778,0,0,0,0,0,0,0,0,2.40505741023429,4.81011482046857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1991","106791",20,0.88258064516129,0.588387096774194,2.72625792811839,0.80761926041783,0.80761926041783,1.59220146222583,0.294193548387097,0,0.908752642706131,0,0,5.62168978562421,9.36948297604035,1.89203029979729,0,4.0676738410596,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"1992","106842",7,0,0,0,0.480504971511563,0,0,0,0,0,0,0,1.66416672197518,4.16041680493794,0,0,1.20695364238411,0,0.397944885567492,0,0,0,0,0,0,0,0,0,0,0,10
"1994","106875",9,0,0,2.07221987315011,0.151714892190817,0.151714892190817,0,0,0,0.690739957716702,0,0,3.97391650627199,5.56348310878078,0.671716632881681,0,0.201986754966887,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1995","106878",8,0,0,0.0861733615221987,0,0,0,0,0,0,0,0,1.53335103205681,3.06670206411363,0,0,0.136382450331126,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"88","1069",375,17.9752258064516,16.6366451612903,74.4275687103594,0,0,0,0.191225806451613,18.537724830647,32.6755179704017,0,0,57.2044866264021,58.9646246764452,3.73711725168036,0,42.3961092715232,0,0,0,0,0,0,0,5.27088897367417,0,0,0,0,0,829
"89","1070",115,0,0,6.90824524312896,0.436152385208357,0.436152385208357,0,0,4.52359261854707,5.92135306553911,0,0,12.7959779650893,15.0540917236344,4.52064440413955,4.65536332179931,20.1734271523179,18.3246921581335,6.66978047641289,0.646116893514812,0,0,0,0,0.443342235787867,0,0,0,0,0,221
"524","10708",645,0.0841290322580645,0.0810322580645161,139.810570824524,0,0,0,0.00103225806451613,48.5624854006073,57.9215221987315,0,0,83.0571447534347,91.0094245702529,21.7411714499093,57.2304498269896,0,83.9274141283215,104.656702475479,0.991192954363491,0,0,0,0,0,0,0,0,0,0,1924
"525","10710",26,0,0,1.4169133192389,1.57971176404871,0.789855882024355,0,0,0.456785797710815,0.56676532769556,0,0,8.12371407712219,8.93608548483441,0.968099861303745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"527","10715",64,0,0,0,0,0,0,0,8.99964961457603,1.78198731501057,0,0,1.70597995619566,1.4927324616712,4.99178491411501,0,14.9286009933775,0,9.73657169546941,0,0,2.53390557939914,10.7690987124464,0,0,0,0,0,0,0,115
"90","1072",115,2.27612903225806,2.60129032258064,15.6008456659619,0.5118981119428,0.5118981119428,0,0.108387096774194,2.70053725765008,9.75052854122622,0,0,16.3217627928586,16.3217627928586,2.37042569081404,0,19.2218543046358,0,6.49976646426903,0.546036829463571,0,0,0,0,0,0,0,0,0,0,184
"91","1073",283,3.95303225806452,3.66658064516129,50.3528118393235,0,0,0.480909829406986,0.11458064516129,12.8175659892548,16.7842706131078,0.18034118602762,0,41.0731399747793,41.9470365699874,4.88349514563107,0,78.9828228476821,0,0,0,0,0,0,0,0,0,0,0,0,0,606
"1996","107310",418,0,0,0,0,0,0,0,0,0,0,0,9.83765845888365,10.1450852857238,5.34033927237811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127
"1997","107336",437,0,0,53.2947145877378,5.78002457825941,0.825717796894202,0,0,10.4693996729736,18.7800422832981,0,0,43.2064777327935,44.6230835600982,6.67502400512109,24.083044982699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169
"1998","107383",282,21.7785806451613,21.0361290322581,40.9285412262156,6.7700815551335,0.967154507876215,0,0.494967741935484,0,11.1091754756871,0,0,28.403331784695,27.42390655074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342857142857143,0,689
"92","1074",388,0,0,55.5311627906977,2.53681152943805,1.12747179086136,0,0,13.5891146928288,26.7739534883721,0,0,30.0224331320104,32.9092055485498,10.7963298837085,30.7377162629758,98.6084437086093,0,56.4969640354974,0.538030424339472,0,0,0,0,11.8260206028234,0,0,0,0,0,1011
"1999","107426",282,4.61006451612903,4.45290322580645,30.8414376321353,6.07485197184672,0.867835995978103,0,0.104774193548387,0,8.37124735729387,0,0,27.7951151523196,26.8366629056879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689
"93","1075",306,0,0,42.893023255814,2.05720031281421,0.914311250139649,0,0,10.1469282877832,18.716955602537,0,0,35.707771951948,37.2272516094777,4.8991784914115,0,76.9677152317881,0,44.4628678187763,0,0,0,0,0,11.8866844715757,0,0,0,0,0,691
"2001","107537_A",373,0,0,28.2119238900634,0,0,0,0,0,11.9358139534884,0,0,4.98553129355545,4.47680361053959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071
"2000","107537_B",419,0,0,81.2176744186046,0,0,0,0,29.2439850502219,40.1986469344609,0,0,42.8886971527179,40.3658326143227,8.92350368078523,28.0096885813149,39.8613410596027,0,0,0,0,0,0,0,0,0,0,0,0,0,1194
"528","10754",381,0,0,40.7856236786469,0,0,0,0,19.1257883672039,16.7940803382664,0,0,5.21610141368554,5.3183779119931,10.9271311213059,25.4373702422145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988
"94","1076",108,5.99845161290323,7.84412903225806,9.71416490486258,0.329795553569434,0.329795553569434,0,0.46141935483871,5.38086895585144,5.82849894291755,0,0,16.4110307294086,18.3417402269861,5.60375546783314,0,22.4966887417219,0,7.57823446987389,0.497998398718975,0,0,0,0,1.27661198016024,0,0,0,0,0,183
"2002","107840",556,0,0,0,0,0,0,0,62.9029432375613,0,0,0,1.79996017787217,1.8318178801354,14.4753013976315,46.2768166089965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604
"2003","108073",542,0,0,38.2684989429176,0,0,3.34768480909829,0,38.7056762438683,18.9678646934461,0.772542648253453,0,97.8153580672994,99.6964226455167,10.0943134535368,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17142857142857,0,1425
"2004","108090",586,0,0,52.8270613107822,0,0,0,0,55.6298761971502,27.5455391120507,0,0,94.6263357005376,93.2244640605296,6.75216046089832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519
"2006","108125_A",533,0,0,114.354418604651,0,0,0,0,8.18500350385424,64.0967441860465,0,0,52.8482113227583,52.8482113227583,6.22212738717593,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2952380952381,0,1537
"2005","108125_B",533,0,0,124.219196617336,0,0,0,0,64.4896052324223,69.6260465116279,0,0,91.4740824318046,91.4740824318046,12.4970660407554,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3309523809524,0,1537
"2007","108133",359,0,0,20.1931501057082,1.71265780359736,0.244665400513909,0,0,12.4286381686522,7.10088794926004,0,0,31.8407778588969,32.5483507002057,6.77392510402219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929
"2008","108137",313,0,0,55.2035517970402,6.34152608647079,0.905932298067255,0,0,0,15.5702325581395,0,0,29.362182252605,27.6843432667419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
"2009","108142",405,56.3716129032258,54.5961290322581,70.6905708245243,6.20858004692213,0.886940006703162,0,0.887741935483871,6.52592852137351,22.0074418604651,0,0,43.8764186633039,43.1066569323688,2.03808812546677,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5952380952381,0,1080
"2010","108143",365,0,0,36.9163636363636,0,0,0,0,0,12.8778012684989,0,0,9.72330258180129,10.4016725293688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947
"2011","108155",565,39.2,37.8,106.307653276956,0,0,0,0.56,14.2919878533053,60.6285835095137,0,0,79.2211455498772,79.8549147142762,2.8358049717273,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98333333333333,0,1422
"2012","108162",383,0,0,75.156532769556,5.15830633448777,0.736900904926824,0,0,0,24.3153488372093,0,0,36.4241056613792,35.7495851861684,1.46900672143391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991
"529","10843",235,0,0,3.82579281183932,0,0,0,0,0,2.50655391120507,0,0,21.360722107918,17.6778389858631,0,0,0,0,54.5324614666044,0,0,0,0,0,0,0,0,0,0,0,492
"530","10877",63,0,0,0,0,0,0,0,0.980144825975239,0,0,0,0,0,0.938760268857356,0,20.2924254966887,0,0,0,0,0,0,0,0,0,0,0,0,0,143
"2013","109005",341,0,0,21.418689217759,0,0,0,0,0,16.7624524312896,0,0,0.161943319838057,0.186234817813765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
"2014","109007",313,11.0369032258065,11.0369032258065,6.96321353065539,0,0,0,0.334451612903226,0,5.44947145877378,0,0,10.312736443884,11.941063250813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958
"2015","109018",311,0,0,3.90875264270613,0.095408334264328,0,2.71730300568643,0,4.13396402709647,2.04744186046512,3.26076360682372,0,24.5900311940001,11.5717793854118,5.04811693161208,78.1204152249135,119.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,526
"2016","109023",261,0,0,22.6964904862579,0,0,0,0,0,6.0893023255814,0,0,12.5718457556249,12.1527842304374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520
"2017","109024",173,0,0,9.76575052854123,0.6543402971735,0.6543402971735,0,0,0,7.81260042283298,0,0,10.7730802415876,9.53003252140439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306
"2018","109032",177,0,0,2.85158562367865,0,0,0,0,5.99159074982481,5.13285412262156,0,0,0,0,11.8666382161528,13.6318339100346,65.8238824503311,0,62.443717888837,0,0,0,0,0,0,0,0,0,0,0,590
"2019","109053",267,0,0,0,0,0,0,0,6.37584676477459,0,0,0,0,0,5.98111597140723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465
"2020","109076",578,0,0,21.2397463002114,6.80840129594459,0.972628756563512,0,0,1.13489838822705,11.3454545454545,0,0,118.044667153382,118.044667153382,0.19769550837512,0,0,0,0,0,0,0,0,0,20.2167111789393,0,0,0,23.9571428571429,0,1654
"2021","109098",25,1.23974193548387,0.929806451612903,0,0.928723047704167,0,0,0,0,0,0,0,4.71394438176147,3.77115550540917,0,2.66851211072664,3.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"531","10914",378,0,0,37.9517970401691,5.91844486649536,0.845492123785052,0,0,2.57638402242467,13.9822410147992,0,0,43.5478861087144,46.0602641534479,1.20985810306199,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0952380952381,0,970
"532","10940",238,8.69625806451613,8.09651612903226,19.8985200845666,0.553904591665736,0.553904591665736,0.263200649878148,0.299870967741936,5.64260686755431,16.0718816067653,0.131600324939074,0,33.6789009092719,30.3110108183447,2.7820335004801,44.4363321799308,0,0,0,0,0,0,0,0,2.47691720717283,0,0,0,0,0,370
"533","10941",132,5.32335483870968,7.54141935483871,7.45048625792812,0.271031169701709,0.271031169701709,0,0.443612903225806,0,4.25742071881607,0,0,16.7319307094976,23.4247029932966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
"534","10942",112,0,0,2.63035940803383,0.292034409563177,0.146017204781589,0,0,0,1.47957716701903,0,0,13.0390920554855,16.5952080706179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
"535","10948",126,2.66632258064516,3.23767741935484,9.47949260042283,1.77611440062563,0.888057200312814,0,0.380903225806452,2.30460172856809,4.42376321353066,0,0,17.986327736112,24.2815424437512,3.0182438920303,0,19.7367549668874,0,0,0,0,6.59227467811159,8.35021459227468,0,1.6390690576116,0,0,0,0,0,180
"536","10962",134,7.81109677419355,10.0428387096774,12.6405919661734,1.62998547648307,0.814992738241537,0,1.11587096774194,3.35388927820603,5.89894291754757,0,0,17.9677440764585,25.1548417070419,3.50986877200469,0,12.3445778145695,0,0,0,0,0,0,0,1.01640595192675,0,0,0,0,0,201
"537","10973",134,0,0,9.1399577167019,0.813652105909954,0.813652105909954,0,0,0,4.56997885835095,0,0,15.9331651954603,25.1576292559899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
"538","10976",133,5.52877419354839,7.22993548387097,10.7099365750529,0.905373701262429,0.905373701262429,0,0.425290322580645,4.072880168185,4.99797040169133,0,0,13.2093316519546,18.7711555054092,4.20569721540595,0,0,0.553467271548931,0,0,0,0,0,0,0.731018695154521,0,0,0,0,0,200
"539","10984",126,10.0077419354839,12.1522580645161,13.737843551797,1.03787286336722,0.518936431683611,0,1.42967741935484,0,6.41099365750529,0,0,17.5137718192075,23.6435919559302,1.17785127493865,0,2.12086092715232,0,0,0,0,8.56223175965665,10.8454935622318,0,0,0,0,0,0,0,180
"540","10995",137,6.03096774193548,7.23716129032258,15.7009725158562,1.71891408781142,0.859457043905709,0,0.804129032258065,1.94020088764307,7.85048625792812,0,0,16.5134399681423,22.0179199575231,2.11842526405633,0,19.1529387417219,3.25729099157485,0,0.241793434747798,0,8.60085836909871,11.4678111587983,3.12030651340996,0,0,0,0,0,0,207
"541","11006",134,0,0,9.09260042283298,0.812646631661267,0.812646631661267,0,0,0,4.54630021141649,0,0,14.156368221942,22.3521603504347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
"542","11048",122,0,0,9.91255813953488,0.32823148251592,0.32823148251592,0,0,0.981779957953749,5.40684989429175,0,0,5.23753899250017,7.70226322426495,0.937800064013656,0,29.7491721854305,14.6467919637071,0,0,0,0,0,3.42988505747126,0,0,0,0,0,0,185
"543","11051",125,0,0,3.66071881606765,0,0,0,0,0,1.83035940803383,0,0,2.86480387602044,4.29720581403066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66410537870472,0,0,194
"544","11061",128,0,0,10.6649471458774,1.19383309127472,0.596916545637359,0,0,0,4.92228329809725,0,0,8.0042476936351,12.4065839251344,0,0,22.3319536423841,0,0,0,0,0,0,4.71724137931034,0,0,0,0,0,0,193
"545","11062",134,0,0,10.4252854122622,0.819014635236286,0.819014635236286,0,0,0,5.61361522198731,0,0,9.36616446538793,15.6102741089799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
"546","11094",162,0,0,11.1919661733615,0.403642051167467,0.403642051167467,0,0,0,5.22291754756871,0,0,10.9672131147541,17.3166522864538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
"547","11097",162,0,0,9.74207188160677,0.528544296726623,0.528544296726623,0,0,0,4.54630021141649,0,0,15.9356872635561,25.1616114687728,0.379600981542729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
"7761","1111109",13,0,0,2.23128964059197,0.0992067925371467,0,0,0,0,1.48752642706131,0,0,0.805468905555187,0.805468905555187,0,0.069204152249135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"7815","11111345",23,0,0,1.79188160676533,0,0,0,0,0.394183601962158,1.19458773784355,0,0,3.11183380898653,3.11183380898653,0.365197908887229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"7816","11111532",29,0,0,2.05877378435518,0,0,0,0,1.51892081289418,1.37251585623679,0,0,6.21995088604234,5.33138647375058,1.60002133788542,1.71072664359862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"7817","11111542",23,0,0,2.85589852008457,0,0,0,0,1.6916608269096,1.90393234672304,0,0,4.49538727019314,4.49538727019314,1.78150005334471,0.749480968858132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"7818","11111775",31,0,0,1.47704016913319,0,0,0,0,0.953048353188507,1.96938689217759,0,0,1.90309948894936,1.90309948894936,0.196628614104342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7819","11111793",31,0,0,1.89133192389006,0,0,0,0,1.43015650548937,2.52177589852008,0,0,1.22691975841242,1.22691975841242,0.310039475088019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7820","11111796",31,0,0,0.746638477801268,0,0,0,0,0.527330063069376,0.995517970401691,0,0,2.56673524922015,2.56673524922015,0.0876987090579324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7821","11111797",23,0,0,0.707568710359408,0,0,0,0,0.212683952347582,0.471712473572939,0,0,2.5050773212982,2.5050773212982,0.185639603115331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"7822","11111798",36,0,0,0,0,0,0,0,1.35038542396636,0,0,0,3.13838189420588,3.13838189420588,0.89395070948469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"7823","11111799",36,0,0,0.82046511627907,0,0,0,0,3.32025227750526,1.36744186046512,0,0,3.95672662109245,3.95672662109245,1.75461431772111,1.14325259515571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"7824","11111800",31,0,0,0,0,0,0,0,0.94604064470918,0,0,0,4.65978628791398,4.65978628791398,0.194388136135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7825","11111801",36,0,0,2.28786469344609,0,0,0,0,1.93973370707779,3.81310782241015,0,0,3.27994955863808,3.27994955863808,1.12055905259789,2.23391003460208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"7826","11111802",33,0,0,0.707568710359408,0,0,0,0,0.0196215837421163,0.943424947145877,0,0,3.30802415875755,3.6755823986195,0.210284860770298,2.11349480968858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7827","11111813",22,1.64696774193548,3.29393548387097,0.26384778012685,0,0,0,0,0.166199486101378,0,0,0,2.40844229109975,2.00703524258313,0.163448202283154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"7828","11111834",15,0,0,0.56676532769556,0,0,0,0,0,0.28338266384778,0,0,1.14050574102343,1.14050574102343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"7829","11111850",31,2.14451612903226,4.28903225806452,0.784439746300212,0,0,0,0,0,1.04591966173362,0,0,5.29415278423044,5.29415278423044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7830","11111877",1,0,0,0,0,0,0,0,0,0,0,0,0.0502422512776266,0.0502422512776266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7831","11111906",1,0.648,0.648,0.519915433403806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7832","11111915",15,0,0,0.443805496828753,0,0,0,0,0,0.221902748414376,0,0,0.608681223866729,0.608681223866729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
